avg_duration,avg_pitch,avg_tempo,avg_velocity,chord_entropy,duration_range,duration_std,duration,dynamic_range,harmony_complexity,instrument_diversity,interval_histogram,key_changes,key,legato_ratio,mode,note_density,notes,num_instruments,pitch_class_histogram,pitch_range,pitch_std,polyphony_density,rhythmic_complexity,staccato_ratio,tempo_changes_count,tempo_variability,time_signature,velocity_variance,filename,composer
0.19526526826484022,64.31050228310502,190.0002850004275,91.59817351598174,0,0.868419750000001,0.12738740996311554,56.52359942499999,20,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,2,0.0410958904109589,"   major
0   True",15.49795145587546,876,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",49,13.26320929308883,0.19526526826484022,3.212181120323513,0.0273972602739726,1,0,4,97.4458414128146,bach-11_marche.mid,bach
0.637065637065637,60.15444015444015,96.0,96.0,0,2.1875,0.4207950389485893,42.5,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,2,0.6988416988416989,"   major
0   True",6.094117647058823,259,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",38,7.86611480581808,0.637065637065637,4.1645605480253955,0.0,1,0,4,0.0,bach-024417bv.mid,bach
0.28892814598223965,64.27745289148798,120.0,123.6159844054581,0,7.260416666666671,0.5321008784378138,163.60625,29,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,0,0.1793372319688109,"   minor
0   True",9.406731099820453,1539,3,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",45,10.47279118361748,0.28892814598223965,5.386413304188274,0.3645224171539961,1,0,1,39.82849043770353,bach-prelude_and_fugue_in_d.mid,bach
0.5625,61.33,96.0,96.0,0,2.34375,0.35008369535012623,30.0,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,4,0.61,"   major
0   True",6.666666666666667,200,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",34,7.854368211384032,0.5625,3.1934410971220544,0.0,1,0,4,0.0,bach-031900b.mid,bach
0.5944055944055944,64.07692307692308,96.0,96.0,0,1.09375,0.2679439992180351,42.5,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.7062937062937062,"   major
0   True",6.729411764705882,286,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",38,8.623903131289165,0.5944055944055944,4.277254873271333,0.0,1,0,4,0.0,bach-bwv025_6v1.mid,bach
0.4541076769886364,65.13267813267814,85.7143392048127,76.0,0,2.4274792291666785,0.35092834783957333,83.37951500000001,0,0,3,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,11,0.44226044226044225,"   major
0   True",19.525179536004735,1628,6,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",45,10.165199991244807,0.4541076769886364,4.509792688775672,0.04668304668304668,14,14.394608049585546,3,0.0,bach-bwv1067_orchestral_suite_n2_6mov.mid,bach
0.49686248633879737,66.14571948998179,63.00006300006301,90.32665452337584,0,2.321426250000002,0.32742675017986866,218.57120999999998,16,0,3,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,0,0.3047965998785671,"   minor
0   True",7.5353016529487125,1647,7,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",61,10.615457315387664,0.49686248633879737,13.321710127935743,0.026108075288403157,1,0,12,58.58667872885478,bach-bwv1055_harpsichord_concerto_n4_2mov.mid,bach
0.20874775724572855,66.78748621830209,98.15395030684098,62.082965821389195,0,2.352830250000011,0.2221520170939816,429.2285906458338,92,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.052094818081587654,"   major
0   True",8.452372649597205,3628,5,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",53,9.539090813520819,0.20874775724572855,14.594855592245153,0.2830760749724366,247,44.289083723016816,4,257.75855217413505,mozart-piano_sonata_n16_k545.mid,mozart
0.5689168723404257,62.005319148936174,92.00012880018032,96.0,0,1.1413027500000048,0.2734909760377384,28.695612,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,11,0.5904255319148937,"   major
0   True",6.551524323649205,188,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",33,7.710518748192566,0.5689168723404257,3.27478249377661,0.0,1,0,4,0.0,bach-031400b.mid,bach
0.328112489088191,60.03139013452915,98.7204674806747,87.37219730941705,0,0.8557070000000024,0.15504320466480337,58.035705399999976,50,0,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,0,0.053811659192825115,"   minor
0   True",11.527386380316146,669,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",36,8.075534737478723,0.328112489088191,2.242987547810789,0.0,63,1.082913236003435,2,57.43546019425285,chopin-19_polish_songs_for_solo_voice_and_piano_accomplements_no11.mid,chopin
