duration,num_instruments,notes,avg_pitch,pitch_range,pitch_std,avg_duration,duration_range,duration_std,time_signature,key,mode,harmony_complexity,note_density,avg_velocity,velocity_variance,dynamic_range,staccato_ratio,legato_ratio,polyphony_density,tempo_variability,avg_tempo,instrument_diversity,articulation_variability,dynamic_variability,pitch_class_histogram,interval_histogram,pitch_entropy,duration_entropy,velocity_entropy,chord_entropy,key_changes,tempo_changes_count,pitch_skewness,pitch_kurtosis,contour_direction,rhythmic_complexity,filename,composer
489.42887696874993,1,4865,62.503802672148,76,12.438032874963683,0.1987458245996058,2.386416833333328,0.21333337097667202,4,0,major,75,9.9401572504898,64.86330935251799,242.64380282002557,109,0.350256937307297,0.07153134635149024,0.1987458245996058,11.370781048136408,159.51132632222397,1,0.21333337097667202,15.577028048380267,"[184, 501, 365, 365, 473, 264, 643, 354, 392, 383, 427, 514]","[106, 149, 155, 235, 177, 143, 26, 144, 127, 174, 123, 261]",5.5814810632966605,4.180684072791311,5.950029219852629,5.5814810632966605,0,90,-0.29735924059961516,-0.14452627949910957,22,0.2831604209825242,chopin-sonata_no3_1st_mov_allegro.mid,chopin
539.7967712250013,2,5028,64.99502784407319,75,13.974810243424342,0.32817358989906553,5.264699124999975,0.3485309008485427,4,10,major,75,9.314616663211199,55.47036595067621,347.5032984340992,101,0.09864757358790771,0.1577167859984089,0.32817358989906553,34.068776495326254,139.67582827754504,1,0.3485309008485427,18.641440352990408,"[463, 180, 722, 513, 285, 317, 289, 654, 325, 398, 701, 181]","[150, 290, 275, 334, 300, 223, 160, 210, 229, 273, 257, 332]",5.668693673051873,3.5877125362670985,6.147785224368055,5.668693673051873,1,2892,-0.016557767250625653,-0.3715002454186025,-247,7.589602800795191,chopin-ballad_op32.mid,chopin
228.9655400625,1,3188,67.82528230865746,77,16.55136943169939,0.12253897308918867,1.496107500000008,0.10891474877921974,4,0,major,76,13.92349258814135,73.0621079046424,150.8399318177167,103,0.6101003764115432,0.016624843161856962,0.12253897308918867,2.7487563151007026,150.33352734482955,1,0.10891474877921974,12.28169091850616,"[372, 113, 252, 184, 531, 276, 122, 263, 203, 399, 133, 340]","[72, 201, 51, 107, 21, 26, 14, 20, 70, 172, 130, 156]",5.862355678277589,3.675675547756336,5.5150142090554475,5.862355678277589,0,6,-0.14512939778850215,-0.6491293280599213,23,0.15653957887527625,chopin-winter_wind_etude.mid,chopin
559.4458800000001,3,3456,66.0245949074074,46,8.68495848503756,0.41610779513888896,28.07863499999999,1.099109096342742,4,0,major,46,6.177541248493955,92.13020833333333,1.2851291232638888,10,0.004629629629629629,0.1629050925925926,0.41610779513888896,12.403537468418557,56.00018010368831,2,1.099109096342742,1.1336353572749436,"[417, 65, 402, 65, 578, 124, 204, 366, 136, 585, 24, 490]","[40, 272, 293, 291, 366, 242, 77, 199, 231, 156, 128, 222]",4.727416226793018,1.5605123125446199,0.10021218288451478,4.727416226793018,0,13,-0.42667406920503115,-0.17427788971881464,-392,13.883811907177757,bach-bwv0561_fantasie_and_fuga.mid,bach
58.035705399999976,2,669,60.03139013452915,36,8.075534737478723,0.328112489088191,0.8557070000000024,0.15504320466480337,2,0,major,24,11.527386380316146,87.37219730941705,57.43546019425285,50,0.0,0.053811659192825115,0.328112489088191,1.082913236003435,98.7204674806747,2,0.15504320466480337,7.578618620451411,"[36, 24, 138, 3, 54, 120, 6, 93, 0, 141, 54, 0]","[25, 10, 19, 39, 48, 24, 18, 30, 40, 34, 17, 25]",4.13416618391207,1.8251420113897534,1.523282156022387,4.13416618391207,0,63,-0.7488246066729812,-0.11982632368936041,-24,2.242987547810789,chopin-19_polish_songs_for_solo_voice_and_piano_accomplements_no11.mid,chopin
211.64264550000001,2,1822,64.794731064764,41,9.538564322811222,0.23359314887486302,1.9642837499999928,0.20053585160634232,2,9,major,38,8.60885099832113,69.83534577387486,483.6150404677071,47,0.18990120746432493,0.041163556531284305,0.23359314887486302,0.0,140.00014000014,1,0.20053585160634232,21.991249179337384,"[40, 140, 224, 47, 319, 31, 148, 64, 163, 399, 20, 227]","[28, 98, 59, 112, 125, 94, 146, 114, 142, 181, 110, 124]",4.577528143366728,2.4456849301445636,1.739755423476626,4.577528143366728,1,1,-0.34092638168557077,-1.0790732338814828,107,4.953590995416351,mozart-viennese_sonatinas_k439b_n2_4mov.mid,mozart
191.41666666666666,2,999,66.30830830830831,39,10.487088254663549,0.4043470553887197,3.375,0.3375114519745699,3,0,major,37,5.218981279930344,56.0990990990991,402.8460352244137,62,0.0,0.1041041041041041,0.4043470553887197,0.0,120.0,1,0.3375114519745699,20.07102476766978,"[191, 13, 142, 2, 125, 118, 25, 185, 11, 68, 33, 86]","[6, 68, 21, 27, 67, 98, 20, 78, 137, 85, 79, 70]",4.555432321878068,2.36820561551036,1.415175225885841,4.555432321878068,3,1,-0.1806515775686412,-1.3007407904788968,98,6.056189044545266,mozart-viennese_sonatinas_k439b_n6_2mov.mid,mozart
137.6173255333332,1,1234,60.14586709886548,70,14.401617951216707,0.1851653983454889,1.5260416666666714,0.15428180892286605,6,8,major,64,8.966894213484077,72.97487844408428,153.0795958118044,70,0.11426256077795786,0.03889789303079417,0.1851653983454889,10.657292433771632,84.69997048262331,1,0.15428180892286605,12.372533928496798,"[314, 171, 19, 28, 46, 187, 36, 139, 147, 10, 118, 19]","[12, 18, 1, 4, 5, 2, 3, 6, 9, 8, 0, 27]",4.949728416076783,4.030728617644535,5.583341326643137,4.949728416076783,1,657,0.46308068979215805,-0.7152344432175388,116,0.21644695538834877,chopin-etude_op10_n09.mid,chopin
69.8118612083333,3,902,63.06208425720621,45,9.722794398261275,0.18401248507021464,2.147923283333334,0.15793058406884208,3,2,major,39,12.920440515233393,126.24722838137473,4.314709613030419,7,0.11751662971175167,0.031042128603104215,0.18401248507021464,12.1391715912364,61.56889071165977,1,0.15793058406884208,2.0771879098989623,"[4, 104, 135, 3, 125, 0, 139, 103, 38, 135, 11, 105]","[3, 9, 25, 30, 231, 146, 19, 96, 153, 45, 17, 41]",4.690695594808447,1.580150297599379,0.6886259310596579,4.690695594808447,1,45,-0.18021110585030742,-0.7809121894294901,-82,3.0907551732111256,bach-piano_version_of_bachs_two_part_inventions_no3.mid,bach
146.32707533333317,2,1379,62.84771573604061,50,9.25530325621177,0.3284254290729991,1.2982656250000062,0.2235896463708301,3,8,major,42,9.424093229900462,93.49021029731689,86.39783744671048,41,0.06091370558375635,0.1116751269035533,0.3284254290729991,19.45979556606618,136.86233496752135,1,0.2235896463708301,9.295043703324396,"[212, 109, 60, 226, 14, 139, 5, 162, 225, 15, 198, 14]","[19, 108, 94, 81, 181, 67, 45, 60, 84, 80, 64, 88]",4.661276575250852,2.9115000718739057,1.1452899155456224,4.661276575250852,1,341,-0.19917542602353508,-0.36079809974866794,-159,3.8700238957183632,chopin-waltz_op70_n2.mid,chopin
1108.8457434583347,21,20530,65.60355577204092,74,13.843802548184314,0.3432795210086874,20.11484731666667,0.6136441439640237,4,11,major,75,18.51474844099577,105.41631758402337,103.89014776470299,71,0.10944958597174866,0.13828543594739406,0.3432795210086874,36.83058142359874,85.21224149692732,6,0.6136441439640237,10.192651655222157,"[1584, 634, 1282, 3631, 938, 1838, 772, 2309, 1825, 508, 3954, 1255]","[128, 386, 674, 839, 1019, 740, 3096, 502, 1021, 965, 731, 839]",5.502357428195575,2.058763210132223,2.927826203698343,5.502357428195575,2,3027,0.030745329241803527,-0.5730765459444322,-17,28.24800092947624,beethoven-piano_concerto_no5_op73_2_3mov_emperor.mid,beethoven
252.91771309166663,6,3482,63.15967834577829,43,9.553248976550792,0.24580902803704766,2.0796714041666604,0.18662336701512203,4,0,major,37,13.767323598794347,80.0,0.0,0,0.01263641585295807,0.14704192992533027,0.24580902803704766,0.0,90.99995298335763,3,0.18662336701512203,0.0,"[702, 18, 550, 2, 482, 270, 96, 594, 34, 368, 8, 358]","[14, 72, 137, 199, 484, 218, 642, 234, 444, 104, 110, 174]",4.5984643879722045,2.0351747450941255,-1.4426951595367387e-09,4.5984643879722045,0,1,0.05346241569445449,-0.8440480341816348,-57,9.57987667839767,mozart-k117_offertorio_jubilate_deo.mid,mozart
231.42530895833337,11,1678,63.35995232419547,63,10.873653761457916,0.499515131610052,9.249997624999992,0.8205992187030449,2,7,major,58,7.250719498022202,70.47020262216925,409.04887373725177,94,0.3462455303933254,0.29141835518474374,0.499515131610052,31.218199725122457,55.08332884028448,3,0.8205992187030449,20.224956705448143,"[253, 49, 209, 48, 176, 52, 122, 150, 25, 274, 5, 315]","[30, 44, 56, 256, 118, 114, 150, 124, 112, 155, 44, 105]",4.765448328034548,2.9785870168899695,5.669110627868299,4.765448328034548,1,36,-0.9473634994089941,0.5440992772701674,-53,11.731946254616071,beethoven-piano_concerto_no4_op58_2mov.mid,beethoven
102.42700159999991,2,871,61.50631458094145,61,10.777667265044423,0.4159749445512818,3.5410200000000174,0.40450739904551575,3,10,major,52,8.503617077471892,47.09414466130884,194.09446628906161,70,0.009184845005740528,0.13318025258323765,0.4159749445512818,5.193024822066245,103.15952005988845,1,0.40450739904551575,13.931779006611524,"[50, 71, 66, 104, 43, 97, 120, 61, 22, 59, 156, 22]","[41, 33, 48, 55, 24, 43, 8, 25, 37, 49, 29, 87]",5.134071363173215,1.7866377629610737,5.608468342616801,5.134071363173215,1,438,0.014751027598617183,0.0920208657338315,-30,3.4472186129527906,chopin-prelude_n21_op28_sunday.mid,chopin
265.89216,15,4743,60.93000210837023,61,10.34839815838374,0.651951764544239,12.685641133333299,0.5146648307304628,3,3,major,61,17.838058858147605,66.60088551549651,161.68068232781678,40,0.0,0.4322158971115328,0.651951764544239,15.411035007448143,65.00001625001624,5,0.5146648307304628,12.715371891054417,"[553, 150, 712, 510, 179, 421, 201, 795, 169, 417, 514, 122]","[81, 75, 172, 284, 248, 340, 811, 315, 230, 272, 207, 243]",5.128759576926044,2.3975880781795254,1.7185635016427108,5.128759576926044,2,4,-0.48762140936737364,0.0951131594034087,49,12.220879840224898,mozart-k626_requiem_09_hostias.mid,mozart
283.2,4,2056,66.91050583657588,55,13.070512396102096,0.3408560311284046,2.950000000000003,0.2679187269555984,6,3,major,51,7.259887005649718,100.0,0.0,0,0.008754863813229572,0.1921206225680934,0.3408560311284046,37.5,62.5,1,0.2679187269555984,0.0,"[341, 18, 283, 251, 40, 248, 43, 314, 157, 106, 164, 91]","[15, 39, 37, 74, 427, 310, 48, 248, 279, 74, 43, 153]",5.095880771292746,1.9215214704054935,-1.4426951595367387e-09,5.095880771292746,1,2,-0.6098986451038794,-0.8069426663503196,-151,9.633775088574746,bach-bwv0997_partita_for_lute_2mov.mid,bach
245.09693605833334,2,1239,61.48668280871671,55,12.6701982120694,0.31346790325531354,1.0396833750000027,0.12290481101799558,2,3,major,35,5.055142752601022,82.99273607748184,263.99106910790744,61,0.01533494753833737,0.037933817594834544,0.31346790325531354,35.81156453716151,119.28307015082656,1,0.12290481101799558,16.24780197774171,"[92, 0, 110, 267, 0, 120, 2, 229, 114, 4, 301, 0]","[1, 64, 37, 94, 79, 33, 41, 43, 46, 91, 96, 56]",4.636374859811507,3.180103281802557,3.450300271544405,4.636374859811507,1,431,-0.4477552184210661,-0.6660075248156399,17,4.161248929252254,beethoven-woo083_six_escotish_dances_for_pianomid.mid,beethoven
426.6535067979178,9,6804,60.685626102292765,59,11.58671619129889,0.28444841592292536,7.289371012499998,0.4925747117475579,4,5,major,56,15.947366871691221,74.06158142269254,465.70770096765017,115,0.10537918871252204,0.0942092886537331,0.28444841592292536,27.427771283494938,95.0729263803773,3,0.4925747117475579,21.580261837328344,"[951, 19, 981, 639, 155, 1269, 25, 533, 75, 633, 1472, 52]","[9, 218, 176, 255, 889, 487, 1831, 617, 865, 202, 170, 190]",4.868624176631254,2.590576847944571,5.523788593503879,4.868624176631254,1,831,-0.446664839493413,-0.29765625133832385,-4,14.668251156397226,mozart-k191_bassoon_concerto_1mov.mid,mozart
530.3520566250003,2,3525,66.01531914893617,65,13.062807066026936,0.49845845366430236,3.1017968333333847,0.5161982305544806,4,5,major,64,6.646528388014617,51.94780141843972,431.7986937477994,110,0.08113475177304964,0.3097872340425532,0.49845845366430236,4.4317564086770895,46.943062810538976,1,0.5161982305544806,20.779766450752025,"[720, 82, 285, 56, 378, 500, 65, 492, 120, 411, 333, 83]","[18, 78, 90, 124, 239, 155, 40, 188, 258, 402, 296, 289]",5.214578400606365,4.724873749878592,5.889146750031175,5.214578400606365,1,755,-0.1770460812773309,-0.8502360989184465,570,8.741254670269834,beethoven-piano_romance_no50.mid,beethoven
831.5000899687496,5,5757,63.46100399513636,69,12.951376145705673,0.3753530235347561,5.189753541666644,0.44744639560820454,3,0,major,67,6.923631241238189,56.39100225812055,245.64892373058376,88,0.10300503734583985,0.20635747785304848,0.3753530235347561,25.047857741010297,100.55250890592374,1,0.44744639560820454,15.673191242710713,"[711, 192, 916, 288, 510, 334, 311, 870, 198, 756, 246, 425]","[30, 157, 229, 354, 808, 508, 946, 545, 618, 287, 262, 322]",5.453852088080274,3.7309308179175984,5.53539709710202,5.453852088080274,1,1059,-0.17501554028862917,-0.5483912295588187,-96,19.56555420247924,beethoven-op119_douze_bagatelles.mid,beethoven
249.96434096041642,5,1845,67.90406504065041,53,10.75018168403084,0.2588188022696472,4.076383370833341,0.26152026598470873,2,0,major,45,7.38105280501657,61.68780487804878,163.97299491043694,56,0.02168021680216802,0.16368563685636855,0.2588188022696472,12.617601017526761,115.73787099445097,1,0.26152026598470873,12.80519405985075,"[292, 59, 218, 20, 171, 355, 11, 239, 8, 265, 152, 55]","[15, 86, 92, 124, 274, 181, 322, 170, 120, 107, 77, 113]",4.7250923684676245,2.515389981536028,5.498249575265859,4.7250923684676245,1,408,-0.16463973090595704,-1.1518555632953378,-152,10.700809243807909,beethoven-sonatina_woo050.mid,beethoven
423.89487900000006,3,7220,63.37326869806094,67,14.09134742106296,0.12790463256982915,1.4639422500000023,0.12896587517216837,2,0,major,66,17.032524707617426,49.80193905817175,183.46215690487338,103,0.8224376731301939,0.033795013850415515,0.12790463256982915,26.217699881447167,167.51996613339256,1,0.12896587517216837,13.544820297991162,"[1595, 554, 128, 400, 408, 1188, 295, 676, 852, 203, 723, 198]","[55, 268, 233, 551, 717, 448, 196, 312, 432, 702, 384, 511]",5.461115411975609,2.8136073421618057,5.237166009114507,5.461115411975609,0,25,-0.05684883342251997,-0.4552811288301801,19,3.917020658806145,beethoven-134.mid,beethoven
290.0,1,3049,64.63463430632994,75,11.761583999983545,0.21003266098174228,6.754166666666663,0.40692498897854684,4,0,major,63,10.513793103448275,57.996064283371595,403.3427198331914,114,0.3384716300426369,0.05575598556903903,0.21003266098174228,0.0,120.0,1,0.40692498897854684,20.083394131301397,"[176, 555, 28, 415, 225, 132, 336, 62, 656, 217, 141, 106]","[46, 91, 75, 69, 134, 132, 1, 27, 50, 68, 95, 159]",5.119955682452044,2.537585845911384,6.301259247997517,5.119955682452044,0,1,-0.02784131430811682,-0.3816322535229344,-75,0.35129740338623866,chopin-imprompt_fantastique.mid,chopin
125.7770738916666,3,2393,63.65566234851651,60,11.62091479114379,0.15085188303733105,3.7903907833332937,0.20258289242975866,4,8,major,55,19.025724847607137,38.751776013372336,170.39722313077445,77,0.1374843292937735,0.07521938988717092,0.15085188303733105,7.453808199309117,95.86749250348643,1,0.20258289242975866,13.053628734216952,"[395, 186, 52, 510, 94, 178, 20, 176, 510, 54, 170, 48]","[53, 159, 127, 54, 44, 12, 58, 20, 84, 274, 285, 363]",4.948291919032643,0.891741499924168,5.32312077341585,4.948291919032643,1,1188,-0.292169838648175,-0.6144629578222225,342,3.416176713498242,chopin-etude_op25_n01_harp_etude.mid,chopin
247.70975189374994,3,883,59.7995469988675,48,9.057856054645672,0.7851488156238201,9.42010884166669,0.8799094594271842,3,0,major,46,3.564655784640828,55.86409966024915,58.667827813397395,38,0.0,0.29331823329558326,0.7851488156238201,4.946111534076881,71.07581464607307,1,0.8799094594271842,7.659492660313567,"[129, 51, 63, 114, 28, 139, 27, 89, 98, 21, 101, 23]","[11, 17, 14, 33, 212, 173, 17, 95, 94, 40, 20, 65]",4.923418361445881,1.65451800374164,4.850127745556358,4.923418361445881,1,264,-0.13876557603336992,-0.5594193495898505,-147,11.33143275960503,beethoven-woo055_prelude.mid,beethoven
309.04410262499994,2,1281,62.522248243559716,66,10.762122258526047,0.6536336932084311,12.043815125000037,0.9750212864006232,4,11,major,58,4.145039459155738,39.30366900858704,214.2161379825602,94,0.08743169398907104,0.37782982045277125,0.6536336932084311,19.012937001209163,65.31158391241276,1,0.9750212864006232,14.636124418115617,"[20, 165, 38, 184, 80, 66, 184, 39, 91, 17, 193, 204]","[22, 50, 62, 116, 101, 115, 68, 98, 57, 41, 37, 68]",4.9641736275046435,3.497052151283505,5.3478485653889045,4.9641736275046435,1,658,-0.49197556427085015,0.03345252919322261,-82,8.315969814207653,chopin-nocturne_op32_n1.mid,chopin
204.8,1,1884,62.89755838641189,67,12.000823325625436,0.29300115003538546,6.463333333333338,0.38169333714745823,4,0,major,65,9.19921875,52.10456475583864,684.4715502882694,111,0.3067940552016985,0.17728237791932058,0.29300115003538546,0.0,150.0,1,0.38169333714745823,26.162407195980062,"[89, 146, 53, 156, 302, 38, 233, 47, 215, 164, 85, 356]","[73, 36, 70, 66, 45, 18, 42, 6, 38, 53, 54, 78]",5.220000265200069,3.5121993317005833,6.569806341904371,5.220000265200069,1,1,0.017980489103677756,-0.03076679111918379,-143,0.21093005778027984,chopin-etude_op10_n03.mid,chopin
54.32344691666667,2,352,67.14772727272727,43,9.304250950173348,0.4877875805397727,2.8646878666666495,0.2722562046780469,3,2,major,25,6.479706645640059,66.01136363636364,0.499870867768595,10,0.0,0.6704545454545454,0.4877875805397727,31.75294816631719,62.49999539698107,1,0.2722562046780469,0.70701546501374,"[4, 24, 84, 0, 48, 0, 66, 28, 6, 72, 0, 20]","[8, 7, 14, 10, 24, 20, 27, 12, 20, 10, 8, 25]",4.139231033562474,1.9273569012600678,0.2914724581658318,4.139231033562474,1,110,-0.4356553305556464,-0.6539614172839237,-12,2.6553695869291776,beethoven-minuetto.mid,beethoven
61.195625758333335,3,848,61.07783018867924,48,11.189347149478449,0.16192834726808178,1.459546183333341,0.08440999843511215,3,5,major,42,13.857199587251925,64.12264150943396,3.1736383054467785,26,0.0023584905660377358,0.01061320754716981,0.16192834726808178,16.50371457400424,76.38293671826972,1,0.08440999843511215,1.7814708264371826,"[124, 8, 110, 24, 73, 144, 9, 120, 0, 122, 92, 22]","[12, 13, 37, 48, 181, 87, 6, 47, 75, 52, 37, 23]",4.924499774435706,0.44058597974052943,0.04324154216263926,4.924499774435706,1,109,0.05325978918156473,-0.9338714038705844,-121,2.844215957336502,bach-piano_version_of_bachs_two_part_inventions_no8.mid,bach
402.1281693,1,5595,62.698838248436104,60,12.848756159386122,0.16631733655495962,0.6428565000000503,0.10436284585331503,2,0,major,60,13.913474427169406,127.0,0.0,0,0.3762287756925827,0.019481680071492403,0.16631733655495962,0.0,140.00014000014,1,0.10436284585331503,0.0,"[584, 211, 800, 334, 424, 198, 415, 905, 241, 446, 289, 748]","[73, 152, 218, 315, 248, 122, 47, 163, 276, 312, 191, 234]",5.426637205933301,2.0265638437529643,-1.4426951595367387e-09,5.426637205933301,1,1,0.11765384094367663,-0.8220240896545876,-105,0.12792955103021805,beethoven-rage_over_a_lost_pennny.mid,beethoven
394.5205643416666,2,5022,66.45141377937077,58,13.292901997718223,0.27569017237322435,3.184211800000014,0.30988896540287164,4,0,major,57,12.729374470961158,79.93906810035843,192.12691255251087,85,0.32039028275587417,0.11728395061728394,0.27569017237322435,5.506414774218804,68.7445654358751,1,0.30988896540287164,13.860985266297302,"[474, 144, 1012, 107, 396, 120, 394, 957, 78, 531, 91, 718]","[81, 155, 167, 246, 417, 318, 87, 255, 301, 251, 207, 302]",5.196899101239243,3.9145778880264674,4.692972196007658,5.196899101239243,4,184,-0.4930188192955751,-0.6049999287250531,-74,5.4910426343015315,mozart-k501_andante_with_5_variations_for_piano_duet.mid,mozart
370.25477800000004,4,3049,62.69990160708429,48,9.727079423597917,0.30759171684842035,10.900005450000009,0.42691082535695324,4,0,major,48,8.234870098016668,126.73794686782551,12.247825368118264,47,0.0232863233847163,0.0764184978681535,0.30759171684842035,18.7946810319508,81.39999578500836,2,0.42691082535695324,3.4996893245141436,"[287, 135, 503, 31, 379, 317, 63, 332, 87, 565, 180, 170]","[61, 106, 114, 200, 319, 262, 251, 239, 268, 166, 99, 214]",4.9303555847900995,2.1155468037460636,0.04976401623849233,4.9303555847900995,1,10,-0.32895403951145213,-0.6076729847932292,-83,11.013996902284328,bach-bwv0539_prelude_and_fugue.mid,bach
